UID,SFDC Account ID,Portal,Name,EmailDomain,In Deals,Allocated,Declined/Pass,Other
8762363175,,Sunflower,Westgate Bank,westgate.bank,1,0,1,0
5551913673,,Sunflower,Winstead,winstead.com,5,0,1,4
1374418368,,Sunflower,Wintrust,wintrust.com,3,0,3,0
8633821178,,Sunflower,Woodforest Bank,woodforest.com,14,1,4,9
2193929213,,Sunflower,Woori America Bank,wooriamericabank.com,1,0,1,0
8289021706,,FCB,AEW,aew.com,0,0,0,0
2175685224,,FCB,Bank of Labor,bankoflabor.com,0,0,0,0
7438708038,,FCB,Discount Bank,dbank.co.il,2,0,0,2
7031872628,,FCB,Fifth Street Finance,fifthstreetfinance.com,3,1,1,1
1986590667,,FCB,Freedom Bank,freedom.bank,1,1,0,0
1536182196,,FCB,Homestreet,homestreet.com,2,2,0,0
8793662051,,FCB,iSpot.tv,ispot.tv,1,0,0,1
3816671958,,FCB,Moore-McNeil,moore-mcneil.com,2,0,0,2
4170741831,,FCB,Moritt Hock,moritthock.com,1,0,0,1
1533647368,,FCB,MUFG,us.mufg.jp,10,8,1,1
1109967489,,FCB,Solar Landscape,solarlandscape.com,3,0,0,3
6179609223,,FCB,Sovereign Bank,sovereignbank.com,0,0,0,0
3034380186,,FCB,US Bank,usbank.com,27,10,10,7
8025938676,,FCB,Accel-KKR,accel-kkr.com,6,4,0,2
4672405737,,FCB,Alliance Equipment Finance,allianceef.com,1,0,1,0
9820543052,,FCB,Aquiline,aquiline.com,0,0,0,0
7044524261,,FCB,Axis Capital,axiscapital.com,2,1,0,1
7365597212,,FCB,Axos Bank,axosbank.com,8,2,2,4
5797239818,,FCB,BNP Paribas,us.bnpparibas.com,3,1,0,2
4551997399,,FCB,BOK Financial,bokf.com,9,2,3,4
7080279268,,FCB,Columbia Bank,columbiabank.com,1,0,1,0
9668507004,,FCB,Commerce Bank,commercebank.com,5,0,1,4
6713740355,,FCB,Commonwealth Bank of Australia,cba.com.au,4,1,1,2
1613678759,,FCB,JA Mitsui Leasing Capital Co.,jamitsuilease.com,7,0,0,7
9940867049,,FCB,M3 Advisory Partners L.P.,m3-partners.com,2,0,0,2
3991521157,,FCB,MC Credit Partners LP,mccp.com,0,0,0,0
6048710386,,FCB,Monroe Capital LLC,monroecap.com,2,0,1,1
430730114,,FCB,"Partners For Growth, LLC",Pfgrowth.com,1,0,1,0
4533834877,,FCB,People's United,mtb.com,16,1,5,10
7901932876,,FCB,Shinhan Bank,shinhan.com,0,0,0,0
4295419575,,FCB,Shipman & Goodwin LLP,goodwin.com,0,0,0,0
2077202053,,FCB,V&E,velaw.com,1,0,0,1
1086763221,,FCB,Virtus Group,fisglobal.com,0,0,0,0
6055908778,,FCB,Womble Bond Dickinson,wbd-us.com,5,1,0,4
9712804075,,FCB,Woodforest National Bank,woodforest.com,12,4,7,1
1258484105,,FCB,"Bank of East Asia, Limited",hkbea.com,0,0,0,0
9321501303,,FCB,Alvarez and Marsal,alvarezandmarsal.com,1,0,0,1
3909568867,,FCB,Bowditch,bowditch.com,0,0,0,0
2727754531,,FCB,Caterpillar Financial Services Corporation,cat.com,0,0,0,0
65445033,,FCB,CIBC,cibc.com,41,10,12,19
3688157448,,FCB,Critical Point,criticalpointcapital.com,1,0,0,1
5678007578,,FCB,East West Bank,eastwestbank.com,46,14,19,13
1102753274,,FCB,Equify,equifyllc.com,1,0,0,1
2118104482,,FCB,Extreme Networks,extremenetworks.com,1,0,0,1
2476775834,,FCB,First Guaranty Bank,fgb.net,1,1,0,0
6331381228,,FCB,Georgia Banking Company,georgiabanking.com,0,0,0,0
3883086243,,FCB,Lord Abbett,lordabbett.com,0,0,0,0
3460714367,,FCB,Neuberger Berman,nb.com,1,0,0,1
2907838364,,FCB,Oak Hill Advisors LP,oakhilladvisors.com,0,0,0,0
7153512574,,FCB,Sol Systems,solsystems.com,1,0,0,1
9452303231,,FCB,Whitehawk Capital,whitehawkcapital.com,0,0,0,0
8953853164,,FCB,Allstate Insurance Company,allstate.com,2,1,0,1
6148424826,,FCB,Bank Encore,bankencore.com,1,0,1,0
3187291401,,FCB,Bevel Financial,bevelfinancial.com,1,0,0,1
1901552072,,FCB,Bregal Sagemount,sagemount.com,0,0,0,0
4677691305,,FCB,Brookline Bank,brkl.com,1,0,0,1
4609077646,,FCB,Brookline Bank,brkl.com,0,0,0,0
8752481323,,FCB,First Horizon,firsthorizon.com,34,10,17,7
3578689265,,FCB,Hancock Whitney,hancockwhitney.com,9,3,1,5
2533861661,,FCB,Harbor One,harborone.com,0,0,0,0
8847113288,,FCB,LEAF,leafnow.com,5,0,1,4
4145366184,,FCB,Oaktree Capital,oaktreecapital.com,0,0,0,0
7918459153,,FCB,Pinnacle National Financial,pnfp.com,6,1,3,2
5049816562,,FCB,"Post Road Equipment Finance, LLC",postroadef.com,5,0,0,5
2935328229,,FCB,RBS,rbs.co.uk,3,0,0,3
2616002451,,FCB,Rose Capital Investment Inc.,dbj.jp,1,1,0,0
4024523741,,FCB,The Korea Development Bank,kdb.co.kr,0,0,0,0
5069593233,,FCB,TIAA Bank,tiaabank.com,0,0,0,0
5250751087,,FCB,Toronto Dominion Bank,td.com,1,1,0,0
1767669088,,FCB,Troutman,troutman.com,1,0,1,0
2585761361,,FCB,"Capital Farm Credit, FLCA",capitalfarmcredit.com,1,1,0,0
9075932553,,FCB,Capteris Capital,capteriscapital.com,1,0,0,1
6296295078,,FCB,Centre Lane Partners,centrelanepartners.com,0,0,0,0
7634433785,,FCB,Delaware Life,group1001.com,0,0,0,0
765663696,,FCB,Halcyon Asset Management,halcyonllc.com,0,0,0,0
5364130156,,FCB,"NewStar Financial, Inc.",newstarfin.com,2,1,0,1
6388866557,,FCB,Post Advisory Group LLC,postadvisory.com,0,0,0,0
2866586467,,FCB,SCG Capital Corporation,scglease.com,0,0,0,0
9042657478,,FCB,ZAIS Group LLC,zaisgroup.com,0,0,0,0
2857720016,,FCB,"Allergy Partners, LLC",allergypartners.com,1,0,0,1
3830690831,,FCB,Amerant Bank,amerantbank.com,3,0,1,2
2690016866,,FCB,Cerberus,cerberuscapital.com,3,1,0,2
325196886,,FCB,"Crestline Investors, Inc.",crestlineinc.com,1,0,0,1
1873668273,,FCB,DBS Bank Ltd,dbs.com,0,0,0,0
8526320268,,FCB,Denham Capital,denhamcapital.com,10,4,5,1
3604437282,,FCB,Fidus Partners,fidusinv.com,3,0,1,2
6651509743,,FCB,North Star Capital,northstarcapital.com,0,0,0,0
7724834192,,FCB,Seidler Equity Partners,sepfunds.com,0,0,0,0
6915987114,,FCB,TD Bank,tdsecurities.com,9,3,1,5
1466883418,,FCB,Texas Capital Bank,texascapital.com,9,3,3,3
1722038624,,FCB,Crestmark Bank / Pathward,crestmark.com,1,0,0,1
1690032447,,FCB,"D.B. Zwirn & Co., L.P.",dbzco.com,0,0,0,0
1566674415,,FCB,First Bank,fbol.com,1,0,0,1
446918436,,FCB,Hitachi Capital America,HitachiCapitalAmerica.com,2,0,0,2
7992916594,,FCB,Investec,investec.com,8,2,4,2
1587109548,,FCB,Katten,kattenlaw.com,1,0,0,1
2795477202,,FCB,Morgan Stanley,morganstanley.com,15,7,4,4
1969892228,,FCB,Nelson Mullins,nelsonmullins.com,0,0,0,0
3065751401,,FCB,Pacific Western Bank,square1bank.com,20,7,6,7
5952024706,,FCB,Signature Bank (Chicago),signaturebank.bank,2,1,0,1
2955262009,,FCB,Simmons Bank,simmonsbank.com,0,0,0,0
3759054717,,FCB,SunTrust Robinson Humphrey,suntrust.com,30,15,3,12
7016730693,,FCB,Woori Bank,wooribank.com,0,0,0,0
165700464,,FCB,Altavair / KKR,kkr.com,0,0,0,0
9892959709,,FCB,Antares Capital LP,antares.com,1,1,0,0
3359211704,,FCB,Atlantic Capital Bank,atlcapbank.com,1,0,0,1
991386589,,FCB,Davis Companies,thedaviscompanies.com,1,0,0,1
4693418338,,FCB,Demand Media,demandmedia.com,1,0,0,1
4284119099,,FCB,Deutsche Bank,db.com,36,8,19,9
7088843551,,FCB,Guggenheim Partners,guggenheimpartners.com,0,0,0,0
8423448667,,FCB,Mazars,gif.mazars.com,1,0,0,1
780009825,,FCB,Moelis,moelis.com,0,0,0,0
6885356959,,FCB,Morgan Lewis & Bockius LLP,morganlewis.com,2,1,0,1
1276631057,,FCB,Morrison & Foerster LLP,mofo.com,1,0,0,1
2936813238,,FCB,Muzinich & Co.,muzinich.com,0,0,0,0
6635409811,,FCB,"Pivotal Software, Inc.",pivotal.io,0,0,0,0
4773546703,,FCB,Plains Capital Bank,plainscapital.com,0,0,0,0
1890999505,,FCB,Vivint Solar,sunrun.com,1,0,0,1
6011579344,,FCB,West Fork,wfas-us.com,2,0,0,2
8271450531,,FCB,West River Group,wrg.vc,5,0,0,5
1035809476,,FCB,Aegon NV,aegonam.com,0,0,0,0
7753237558,,FCB,AIG,aig.com,2,0,0,2
5617942686,,FCB,"Arcadia Funds, LLC",arcadiafunds.com,1,0,0,1
1931340634,,FCB,Banesco USA,banescousa.com,1,0,1,0
9359859113,,FCB,Bodman,bodmanlaw.com,1,0,0,1
7023445019,,FCB,First National Bank,fnb-corp.com,3,0,1,2
1609118095,,FCB,Ivy Hill Asset Management,aresmgmt.com,3,1,1,1
2095639022,,FCB,Lakeland Bank,lakelandbank.com,1,1,0,0
633195746,,FCB,Loews Corp,loews.com,0,0,0,0
3571818835,,FCB,One West Bank,owb.com,8,1,4,3
5158672757,,FCB,Paul Hastings,paulhastings.com,3,1,0,2
8371503217,,FCB,Sagard Holdings,sagardholdings.com,0,0,0,0
7800384534,,FCB,Sun Life Assurance Company of Canada,sunlife.com,1,0,0,1
2818376441,,FCB,Washington Trust Company,washtrust.com,1,0,0,1
1034440527,,FCB,White and Case,whitecase.com,0,0,0,0
4848286469,,FCB,Banco Santander Central,santander.us,2,1,0,1
5765246346,,FCB,Bayern LB,bayernlbny.com,1,0,0,1
4705702294,,FCB,Eastward Capital Partners,eastwardcp.com,1,0,1,0
4268159239,,FCB,Banc of California,bancofcal.com,1,0,0,1
4055842015,,FCB,Desjardins,desjardins.com,0,0,0,0
4761579555,,FCB,First Commercial Bank,firstbankla.com,0,0,0,0
6003422954,,FCB,HPS Partners,hpspartners.com,2,1,0,1
6031927385,,FCB,New York Life Investment Management,nylinvestors.com,0,0,0,0
7096888602,,FCB,Northern Trust,ntrs.com,32,9,11,12
8725137774,,FCB,ORIX Corporate Capital,orix.com,16,1,11,4
6404031273,,FCB,Salem Five,salemfive.com,2,0,0,2
8347029938,,FCB,SMBC Manubank,manubank.com,1,0,0,1
2042361414,,FCB,Western Alliance,westernalliancebank.com,3,0,2,1
7828721144,,FCB,WS Development,wsdevelopment.com,1,0,0,1
9148838242,,FCB,"Maranon Capital, L.P.",maranoncapital.com,0,0,0,0
3627634604,,FCB,CIFC,cifc.com,0,0,0,0
7258756787,,FCB,DnB NOR Bank ASA,dnb.no,0,0,0,0
4701328026,,FCB,Hillcrest Bank,Hillcrestbank.com,2,1,0,1
2293993638,,FCB,M-III Partners,miiipartners.com,2,1,0,1
3001316623,,FCB,MJX Asset Management,mjxam.com,0,0,0,0
4979055872,,FCB,Northwestern Mutual Life Insurance,northwesternmutual.com,1,0,0,1
1597750636,,FCB,Onex Corporation,onex.com,0,0,0,0
5433249689,,FCB,RZB Finance,rbinternational.com,0,0,0,0
6850317283,,FCB,"Sapphire Energy, Inc.",sapphireenergy.com,1,0,0,1
3133887215,,FCB,The Private Bank,theprivatebank.com,5,0,5,0
4087332126,,FCB,THL Credit Advisors LLC,thlcredit.com,2,1,1,0
3395108632,,FCB,Western Alliance Bancorp,westernalliancebank.com,5,2,0,3
2081901144,,FCB,Abanca,abanca.com,1,0,0,1
2271723863,,FCB,Apollo Investment Corporation,apollolp.com,2,2,0,0
1169584013,,FCB,Bell Bank,bell.bank,2,0,0,2
9808177992,,FCB,Crescent Capital,Crescentcap.com,1,1,0,0
3263125199,,FCB,Dimension,dimension-energy.com,1,0,0,1
887056997,,FCB,Husch Blackwell,huschblackwell.com,1,0,0,1
8944761099,,FCB,ING Bank,ING.com,3,2,0,1
4421011655,,FCB,LendingClub Corporation,lendingclub.com,3,0,1,2
89447871,,FCB,"Levy, Small & Lallas",lsl-la.com,0,0,0,0
8483618324,,FCB,Northwest,Northwest.com,0,0,0,0
8672011931,,FCB,Southstate Bank,southstatebank.com,8,0,7,1
5902620658,,FCB,Sunrun,sunrun.com,2,0,0,2
251277946,,FCB,UBS,ubs.com,33,3,16,14
6621548685,,FCB,Webster Capital Finance,webstercapitalfinance.com,11,0,1,10
745066636,,FCB,American Savings Bank,asbhawaii.com,0,0,0,0
7254003135,,FCB,Bank of Hawaii,boh.com,1,0,0,1
6127507396,,FCB,Blue Marlin Partners,bluemarpartners.com,1,0,0,1
1410326541,,FCB,California Bank of Commerce,bankcbc.com,1,1,0,0
6495824856,,FCB,DBS Bank,dbs.com,0,0,0,0
7675073464,,FCB,DZ Bank,dzbank.de,10,3,5,2
8511035317,,FCB,Macquarie Bank Limited,macquarie.com,8,1,5,2
4648546121,,FCB,"Marlin Credit Opportunities, L.P.",marlinequity.com,0,0,0,0
1075008779,,FCB,Mitsubishi HC (U.S.A),mhccna.com,2,2,0,0
8260542368,,FCB,Otterbourg,otterbourg.com,1,0,0,1
1136984665,,FCB,Presidential Financial Corp,presidential.com,2,0,1,1
6278393458,,FCB,Sun Life Capital Management,slcmanagement.com,10,0,9,1
1966503671,,FCB,SunTrust Bank,SunTrust.com,1,0,0,1
2988197111,,FCB,TPG Specialty Lending,tpg.com,2,1,0,1
7685273464,,FCB,Waterfall Asset Management,waterfallam.com,0,0,0,0
6132963783,,FCB,BC Partners,bcpartners.com,0,0,0,0
215580689,,FCB,Blackstone Debt Advisors,Blackstone.com,1,1,0,0
1830494045,,FCB,DC Blox LLC,dcblox.com,1,1,0,0
854415154,,FCB,"Dymas Capital Management Company, LLC",dymascapital.com,1,1,0,0
8134796711,,FCB,Fortress Investment Group LLC,fortress.com,1,0,0,1
3603411117,,FCB,Inland Bank,panamerbank.com,0,0,0,0
6696547741,,FCB,NFS Leasing,nfsleasing.com,1,0,0,1
5909796952,,FCB,Private Bank,bodmanlaw.com,0,0,0,0
5450575157,,FCB,Rockland Trust,rocklandtrust.com,0,0,0,0
8893665287,,FCB,Washington Federal,wafd.com,2,0,0,2
5022944041,,FCB,West Gate Horizons Advisors,rothschildandco.com,0,0,0,0
1080648557,,FCB,"Benefitfocus, Inc.",benefitfocus.com,0,0,0,0
249951125,,FCB,Chapman and Cutler LLP,chapman.com,0,0,0,0
795517216,,FCB,First American,faef.com,4,0,1,3
9005620261,,FCB,Bankers Trust,bankerstrust.com,0,0,0,0
4983979069,,FCB,Clarus Capital,claruscap.com,2,0,0,2
1168015677,,FCB,Eastern Bank,easternbank.com,3,0,0,3
4531979267,,FCB,Everberg Capital,everbergcapital.com,0,0,0,0
7013931377,,FCB,Mitsubishi HC Capital,mhccna.com,31,9,3,19
4932908115,,FCB,MUFG Bank,us.mufg.jp,22,14,4,4
4100832077,,FCB,Peapack-Gladstone Bank,pgbank.com,15,1,2,12
1430530703,,FCB,RIN Capital LLC,SICapitalLLC.com,0,0,0,0
4526536922,,FCB,Royal Bank of Scotland,vantageinfra.com,0,0,0,0
4306205992,,FCB,Runway Growth Capital,runwaygrowth.com,1,0,1,0
7518890731,,FCB,Thoma Bravo,thomabravo.com,1,0,0,1
44755422,,FCB,Burr and Forman,burr.com,0,0,0,0
9041145182,,FCB,Contrarian Capital,contrariancapital.com,0,0,0,0
6928939498,,FCB,Evolution Credit Partners,evolutioncreditpartners.com,0,0,0,0
9656717351,,FCB,Fifth Third Bank,53.com,32,8,14,10
2578672058,,FCB,Gold Hill Capital,goldhillcapital.com,1,0,0,1
933183717,,FCB,Guidehouse,guidehouse.com,1,0,0,1
1360829904,,FCB,Patriot Bank,bankpatriot.com,1,0,0,1
8617308463,,FCB,PIMCO,pimco.com,2,0,0,2
5357059934,,FCB,Stevens & Lee,stevenslee.com,0,0,0,0
9791698737,,FCB,Webster Business Credit,websterbcc.com,2,2,0,0
3813126144,,FCB,"Sound Point Capital Management, L.P.",soundpointcap.com,0,0,0,0
5209965183,,FCB,Apterra Infrastructure Capital LLC (Apollo),apterra.com,3,2,0,1
3345082378,,FCB,Berkshire Bank,berkshirebank.com,1,1,0,0
4645174571,,FCB,CohnReznick,cohnreznickcapital.com,3,0,0,3
1360552049,,FCB,ConnectOne Bank,cnob.com,0,0,0,0
2166652941,,TexasCapital,CEC-X,cec-x.com,1,0,0,1
8916287142,,TexasCapital,City National Bank,cnb.com,16,4,6,6
1769561084,,TexasCapital,Eldridge IP Holdings LLC,eldridge.com,1,0,1,0
6304348757,,TexasCapital,Flagstar Bank FSB,flagstar.com,18,10,4,4
1025035562,,TexasCapital,Peach Tree,peachtreegroup.com,1,0,0,1
4049243819,,TexasCapital,Singerman,singermanre.com,2,0,1,1
8297741261,,TexasCapital,"The MEC Group, Inc.",themecgroup.com,1,1,0,0
3294382927,,TexasCapital,Three Court,threecourt.com,2,0,1,1
1921407952,,TexasCapital,Backcast,backcastpartners.com,1,0,0,1
2762100601,,TexasCapital,Centerbridge Partners,centerbridge.com,2,0,0,2
58160635,,TexasCapital,"FB Society, LLC and Front Burner Restauraunts, LP",fbrest.com,1,0,0,1
3132744626,,TexasCapital,Flat Footed LLC,flatfootedllc.com,3,1,1,1
9554330335,,TexasCapital,I Squared Capital,isquaredcapital.com,1,0,0,1
3626532904,,TexasCapital,Mountain Ridge Capital,mountainridgecap.com,1,0,0,1
7584226108,,TexasCapital,SLR Capital Partners,slrcp.com,2,0,1,1
1058213048,,TexasCapital,Viking Capital,vikingglobal.com,1,0,0,1
6598463223,,TexasCapital,Western Heritage Bank,nusenda.org,0,0,0,0
2587816177,,TexasCapital,Amarillo National Bank,anb.com,1,1,0,0
4547692081,,TexasCapital,AMCI,amcigroup.com,1,1,0,0
27504192,,TexasCapital,Arcmont,arcmont.com,1,0,1,0
4481743521,,TexasCapital,BrightSpring Investments,brightspringinv.com,1,0,0,1
5845371478,,TexasCapital,Community National Bank,cnbtx.com,4,3,0,1
9651122627,,TexasCapital,Intermarket 2,intermarket.us,1,0,0,1
8294491563,,TexasCapital,Laurion,laurioncap.com,1,0,0,1
7925394499,,TexasCapital,LBC Credit Partners,lbccredit.com,1,0,0,1
2910067871,,TexasCapital,Morris Anderson,morrisanderson.com,1,0,0,1
5540574249,,TexasCapital,Sabadell Bank,sabadellbank.com,1,0,1,0
291141872,,TexasCapital,synergenx,synergenx.com,1,0,0,1
135129495,,TexasCapital,WaFd,wafd.com,4,2,2,0
3364201829,,TexasCapital,Akerman LLP,akerman.com,1,0,1,0
8050197539,,TexasCapital,Anchorage Capital,anchoragecapital.com,1,0,0,1
3386322194,,TexasCapital,Apple Bank,applebank.com,0,0,0,0
9294488716,,TexasCapital,California Bank and Trust,calbt.com,1,0,1,0
5901558332,,TexasCapital,Citi,citi.com,6,1,2,3
8573108958,,TexasCapital,Everstory Partners,everstorypartners.com,1,0,1,0
8162787016,,TexasCapital,Lockton,lockton.com,1,0,0,1
2788659282,,TexasCapital,MidOcean,midoceanpartners.com,2,1,0,1
2704059423,,TexasCapital,NexBank,nexbank.com,1,0,1,0
658993341,,TexasCapital,Paul Hastings,paulhastings.com,2,0,0,2
3551292003,,TexasCapital,Signal Peak,spcm.com,1,0,1,0
6428729419,,TexasCapital,SocGen,sgcib.com,1,0,1,0
3879931095,,TexasCapital,SWS Capital Management,swscapitalmanagement.com,1,0,1,0
8648440715,,TexasCapital,TABANI REALTY,tabanirealty.com,1,0,0,1
9016460259,,TexasCapital,Platinum Equity,platinumequity.com,1,0,1,0
3823403179,,TexasCapital,ServisFirst Bank,servisfirstbank.com,3,2,0,1
540187312,,TexasCapital,Shenkman Capital,shenkmancapital.com,1,0,1,0
4117756171,,TexasCapital,Whitebox Advisors,whiteboxadvisors.com,2,0,1,1
9480343687,,TexasCapital,Axos Bank,axosbank.com,9,1,6,2
9669153774,,TexasCapital,Axos Bank,axosbank.com,2,1,0,1
5579513081,,TexasCapital,Corre Partners Management LLC.,correpartners.com,1,1,0,0
1342653399,,TexasCapital,Grasshopper Bank,grasshopper.bank,5,1,2,2
4773986456,,TexasCapital,Hillcrest Bank,hillcrestbank.com,1,0,1,0
5319742599,,TexasCapital,Laroche Petroleum Consultants Ltd,larocheltd.com,3,0,1,2
7283435606,,TexasCapital,"MidCap Financial Services, LLC",midcapfinancial.com,4,1,1,2
6365863428,,TexasCapital,Nut Tree Capital Management,nuttreecapital.com,1,0,0,1
446700345,,TexasCapital,Peak Rock Capital,peakrockcapital.com,4,0,0,4
7430432112,,TexasCapital,Republic Bank of Chicago,republicebank.com,3,2,0,1
6606936053,,TexasCapital,Woodforest National Bank,woodforest.com,13,6,6,1
4724417209,,TexasCapital,Battery Alexander Realty Capital,batteryalexander.com,1,0,0,1
307159076,,TexasCapital,BNP,us.bnpparibas.com,1,0,1,0
6023633225,,TexasCapital,Hanmi Bank,hanmi.com,2,0,1,1
8698831772,,TexasCapital,Latham & Watkins,lw.com,1,0,0,1
3493462054,,TexasCapital,"Legacy Corporate Lending, LLC",legacyabl.com,1,0,0,1
447227892,,TexasCapital,Linden,lindenlp.com,1,0,0,1
9152805092,,TexasCapital,MCCP,mccp.com,1,0,0,1
1433119798,,TexasCapital,Mcguire Woods,mcguirewoods.com,1,0,1,0
3030217116,,TexasCapital,New River Energy,cslenergy.com,1,1,0,0
596869194,,TexasCapital,Pacific Coast Bankers Bank,pcbb.com,0,0,0,0
6234006654,,TexasCapital,Stephens,stephens.com,1,0,0,1
8366481192,,TexasCapital,WSO,spglobal.com,1,1,0,0
4458229985,,TexasCapital,Apex Credit,apexcreditpartners.com,2,0,1,1
8070538359,,TexasCapital,Barings,barings.com,5,0,2,3
1069572115,,TexasCapital,Bracco Asset Management,braccoam.com,1,0,0,1
1209761187,,TexasCapital,Canal Road,canalroadgroup.com,1,0,1,0
2813486214,,TexasCapital,Centennial Bank,ccfg.com,4,0,4,0
3498505473,,TexasCapital,DSC Meridian,dscmeridian.com,1,1,0,0
8605964848,,TexasCapital,Employee Retirement Systems of Texas,ers.texas.gov,1,0,0,1
3885269985,,TexasCapital,NRC INC,nrc-inc.com,1,1,0,0
1849814688,,TexasCapital,Orix,orix.com,3,0,1,2
7721683614,,TexasCapital,Populus Financial Group,populusfinancial.com,1,1,0,0
6547943381,,TexasCapital,Prophet Capital,prophetcapital.net,1,0,1,0
8649940027,,TexasCapital,Renasant Bank,renasant.com,7,3,3,1
5266035036,,TexasCapital,Vectra,vectrabank.com,3,2,1,0
3801605575,,TexasCapital,Dark Horse,christophergentry.com,1,1,0,0
4093743748,,TexasCapital,Fairview Partners Investment Management,fpinvest.com,1,0,0,1
9735087542,,TexasCapital,Fidus Investment Corp,fidusinv.com,1,0,0,1
3318179254,,TexasCapital,First Foundation,ff-inc.com,3,0,3,0
6314928723,,TexasCapital,Hudco,hudco.com,1,0,0,1
5261070815,,TexasCapital,Mangrove Partners,mangrovepartners.com,1,0,1,0
1486725321,,TexasCapital,Moore Capital,moorecap.com,2,1,1,0
6127921895,,TexasCapital,Paceline Equity,pacelineequity.com,3,1,0,2
2691251119,,TexasCapital,SANDTON CAPITAL,sandtoncapital.com,1,0,0,1
3541261763,,TexasCapital,UBS-Marlles,ubs.com,2,0,0,2
6086077664,,TexasCapital,Blue Torch Capital,bluetorchcapital.com,13,2,3,8
8229610749,,TexasCapital,Burr & Forman LLP,burr.com,2,1,0,1
5429499393,,TexasCapital,Catalur,catalur.com,1,1,0,0
794906571,,TexasCapital,Citizens Trust Bank,ctbatl.com,0,0,0,0
588151282,,TexasCapital,Commerzbank AG,commerzbank.com,1,0,1,0
5736824224,,TexasCapital,EDF Trading,edftrading.com,1,0,0,1
5345783395,,TexasCapital,First American Bank,firstamb.com,1,0,0,1
7928062179,,TexasCapital,Northwestern Mutual,northwesternmutual.com,1,0,1,0
4236919356,,TexasCapital,Phelan Development Company,phelandevco.com,1,0,1,0
6832005156,,TexasCapital,Scion Partners,scionpartners.com,1,1,0,0
4257561307,,TexasCapital,Siemens,siemens.com,3,0,3,0
6026818988,,TexasCapital,Sixth Street Partners,sixthstreet.com,3,0,1,2
4798879271,,TexasCapital,USAmeriBank,usameribank.com,1,1,0,0
932861523,,TexasCapital,Versa Capital,versa.com,1,0,0,1
